t+AF8-degree+AF8-celsius,data,long,lat,hora,umidade,altitude,velocidade,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,velocidade,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,velocidade,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct,data,long,lat,hora,t+AF8-degree+AF8-celsius,umidade,altitude,velocidade,cobpais+AF8-pct,cobarb+AF8-pct,soloexp+AF8-pct,apav+AF8-pct,aedf,aguapct
27.4,20161220,599958,8278660,204155,65.9,216.7,0.24,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599958,8278660,204156,66.4,216.8,0.24,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599958,8278660,204157,66.4,217,0.24,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599958,8278660,204158,66.4,217,0.19,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599958,8278660,204159,66.5,216.9,0.19,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599958,8278660,204200,66.5,216.9,0.19,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599958,8278660,204201,66.5,216.7,0.19,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599977,8278681,204208,65.7,216.1,28.04,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599982,8278688,204209,65.7,216,28.04,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599987,8278693,204210,65.7,215.6,28.04,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599993,8278701,204211,66.4,215.4,28.04,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599870,8278541,210053,30.26297172,52.63276454,210,30,12.418348794566537,46.25111937260861,3.5657105641637945,28.654775795965993,9.110045472695063,0.0
27.4,20161220,599999,8278708,204212,66.4,215.3,28.04,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0
27.4,20161220,600004,8278715,204213,66.4,215.3,33.37,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0
27.4,20161220,600010,8278722,204214,66.4,215.2,33.37,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0
27.4,20161220,600016,8278730,204215,66.4,214.9,33.37,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0
27.4,20161220,600022,8278737,204216,66.4,214.3,33.37,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0
27.3,20161220,600029,8278745,204217,66.5,214.1,33.37,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0
27.3,20161220,600035,8278753,204218,66.5,214.1,35.87,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0
27.3,20161220,600042,8278761,204219,66.5,213.3,35.87,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0
27.3,20161220,600048,8278769,204220,66.7,212.9,35.87,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599920,8278606,210103,30.26297172,52.63276454,209,16,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0
27.3,20161220,600055,8278778,204221,66.7,213,35.87,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.3,20161220,600061,8278786,204222,66.7,212.9,35.87,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.3,20161220,600068,8278795,204223,66.8,212.9,36.89,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.3,20161220,600074,8278802,204224,66.8,212.9,36.08,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,599974,8278676,210123,30.26297172,52.53522132,210,32,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0
27.3,20161220,600081,8278810,204225,66.8,212.4,36.08,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600087,8278818,204226,67.1,212.2,36.08,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600094,8278827,204227,67.1,212.3,36.08,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600100,8278834,204228,67.1,212.3,37.28,10.32374756383113,65.61671877848039,1.4511854853409234,15.20064216710366,7.407706005243897,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600107,8278842,204229,67.2,212.2,37.28,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600112,8278851,204230,67.2,212.4,37.28,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600118,8278859,204231,67.2,212.5,37.28,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600086,8278822,210143,30.26297172,52.53522132,212,30,16.597241027764944,58.51267183841215,2.7243257881071092,16.065199037864186,6.100562307851601,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600162,8278913,204238,66.7,214.1,30,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600166,8278919,204239,66.7,214.1,25.22,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600170,8278923,204240,66.7,215,25.22,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600173,8278926,204241,67.5,214.8,25.22,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600176,8278929,204242,67.5,215.3,25.22,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600177,8278931,204243,67.5,215.3,6.76,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600178,8278932,204244,67.4,216.5,6.76,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600178,8278932,204245,67.4,216.8,6.76,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600177,8278933,204246,67.4,216.9,6.76,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600177,8278933,204247,67.3,216.9,6.76,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600177,8278933,204248,67.3,216.9,0.89,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.2,20161220,600177,8278933,204249,67.3,217.1,0.89,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.1,20161220,600177,8278933,204250,67.4,217.2,0.89,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.1,20161220,600177,8278931,204251,67.4,217.2,0.89,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.1,20161220,600177,8278933,204252,67.4,217.2,0.89,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.1,20161220,600177,8278933,204253,67.5,217.2,0.26,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.1,20161220,600177,8278933,204254,67.5,217.2,0.26,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.1,20161220,600177,8278933,204255,67.5,217.2,0.26,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.1,20161220,600177,8278933,204256,67.4,217.2,0.26,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.1,20161220,600177,8278931,204257,67.4,217.2,0.26,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.1,20161220,600177,8278931,204258,67.4,217.2,0.3,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
27.1,20161220,600177,8278933,204259,67.4,217.2,0.3,9.59,74.94,0.16,12.17,3.24,0.0,20110925,600143,8278896,210203,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210223,30.26297172,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0,20110925,600143,8278896,210243,30.1614297,52.63276454,213,0,10.59,73.44,0.0,13.88,2.09,0.0
